CAPSULE_TEXT,GENRE_NAME,PRICE_RATE,CATALOG_PRICE,DISCOUNT_PRICE,DISPFROM,DISPEND,DISPPERIOD,VALIDFROM,VALIDEND,VALIDPERIOD,USABLE_DATE_MON,USABLE_DATE_TUE,USABLE_DATE_WED,USABLE_DATE_THU,USABLE_DATE_FRI,USABLE_DATE_SAT,USABLE_DATE_SUN,USABLE_DATE_HOLIDAY,USABLE_DATE_BEFORE_HOLIDAY,large_area_name,ken_name,small_area_name,COUPON_ID_hash
レジャー,レジャー,50,9200,4600,2011-08-30 12:00:00,2011-08-31 12:00:00,1,2011-09-03,2011-12-25,113,0,0,0,0,0,1,1,0,0,東海,岐阜県,岐阜,d3dc802808641a007e13c28787375c89
旅館,ホテル・旅館,50,21000,10500,2011-08-31 12:00:00,2011-09-02 12:00:00,2,2011-09-06,2011-11-15,70,1,1,1,1,1,2,1,1,2,関西,京都府,京都,9e0dfb8aee422d400dec3fea411fb3b3
レジャー,レジャー,53,6500,3000,2011-09-03 12:00:00,2011-09-04 12:00:00,1,2011-09-05,2011-11-30,86,1,1,1,1,1,1,1,1,1,中国,岡山県,岡山,19e8f4ca56b6737e98b9036ab7839ad9
ヘアサロン,ヘアサロン,68,12600,3990,2011-09-18 12:00:00,2011-09-20 12:00:00,2,2011-09-21,2011-12-09,79,1,0,2,1,1,0,0,0,0,関東,神奈川県,横浜,b5482e71baa7c32e39402fec19abc471
グルメ,グルメ,50,1665,830,2011-10-22 12:00:00,2011-10-24 12:00:00,2,2011-10-25,2012-04-21,179,1,1,0,1,1,1,1,1,1,関西,兵庫県,兵庫,81343df3cd1af09fa5dd0c3baf0181a2
グルメ,グルメ,50,5775,2880,2011-09-02 12:00:00,2011-09-05 12:00:00,3,2011-09-06,2012-03-03,179,1,1,0,1,1,1,1,1,1,関西,兵庫県,兵庫,ddaf0cddec6a689ff7546e0d018e5b3d
ペンション,ホテル・旅館,50,9450,4725,2011-09-05 12:00:00,2011-09-06 12:00:00,1,2011-09-07,2011-12-30,114,1,1,1,1,1,1,1,1,1,北信越,長野県,長野,181c03ca0e01269b77f24c7c9b743fe4
旅館,ホテル・旅館,52,13650,6480,2011-09-02 12:00:00,2011-09-05 12:00:00,3,2011-09-06,2012-02-25,172,1,1,1,1,1,2,1,1,2,九州・沖縄,長崎県,長崎,88f36b4a07d13f6996dc14b12cb3a88a
レッスン,レッスン,66,59500,20000,2011-08-31 12:00:00,2011-09-04 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,9c9d90d01ca8d1185217a18c3f4c7bd3
宅配,宅配,54,3930,1800,2011-09-04 12:00:00,2011-09-06 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,大阪府,キタ,3f601d404ec4bfd80b167058c9d84b3f
レジャー,レジャー,50,9000,4500,2011-08-06 12:00:00,2011-08-09 12:00:00,3,2011-08-11,2011-08-11,0,0,0,0,1,0,0,0,0,0,関東,神奈川県,横浜,4435616ba456f1a5a54e3ca42fdf1b03
レジャー,レジャー,50,10000,5000,2011-08-11 12:00:00,2011-08-13 12:00:00,2,2011-08-18,2011-08-18,0,0,0,0,1,0,0,0,0,0,関東,神奈川県,横浜,11c0c9ae1b041489ba9cb9b5bc185740
レジャー,レジャー,50,4000,2000,2011-08-15 12:00:00,2011-08-20 12:00:00,5,2011-08-22,2011-08-22,0,1,0,0,0,0,0,0,0,0,関東,神奈川県,横浜,cda8ff1946f1256913d0366f50c11813
グルメ,グルメ,52,1900,900,2011-09-20 12:00:00,2011-09-22 12:00:00,2,2011-09-24,2012-03-21,179,1,1,1,1,1,1,1,1,1,九州・沖縄,福岡県,福岡,299ca78578ea14409768b8e2029f3bb4
旅館,ホテル・旅館,50,12600,6300,2011-08-31 12:00:00,2011-09-01 12:00:00,1,2011-09-02,2011-11-30,89,1,1,1,1,1,0,1,1,0,中国,岡山県,岡山,fdcd4babbbcf174e0a7ff374a548a5af
ホテル,ホテル・旅館,55,16800,7500,2011-08-23 12:00:00,2011-08-25 12:00:00,2,2011-08-26,2012-01-31,158,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,7eb23f0b865d01f01a10b9296d668400
グルメ,グルメ,69,5950,1800,2011-09-08 12:00:00,2011-09-10 12:00:00,2,2011-09-12,2012-03-09,179,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,829ee1ac71230c28c0996d3c2f77a5d4
グルメ,グルメ,63,2660,980,2011-09-02 12:00:00,2011-09-05 12:00:00,3,2011-09-06,2012-02-29,176,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,6b07eddc94fa3a67cc4dafbca822ddea
グルメ,グルメ,50,3000,1500,2011-09-17 12:00:00,2011-09-20 12:00:00,3,2011-09-21,2012-03-18,179,1,1,1,1,1,1,1,1,1,関西,大阪府,キタ,22d38fff8eba48b3fe11a709fc90e6ba
旅館,ホテル・旅館,50,1000,500,2011-09-07 12:00:00,2011-09-08 12:00:00,1,2011-09-10,2011-12-28,109,1,1,1,1,1,1,1,1,1,中国,鳥取県,鳥取,8f2f688a4a025de3dd972108ae7a881e
旅館,ホテル・旅館,50,19950,9975,2011-09-01 12:00:00,2011-09-04 12:00:00,3,2011-09-05,2012-03-02,179,1,1,1,1,1,2,1,1,2,中国,島根県,島根,8e7ee73c7c2b48d95836fa9e67e6f678
旅館,ホテル・旅館,50,3000,1500,2011-08-31 12:00:00,2011-09-01 12:00:00,1,2011-09-02,2011-11-30,89,1,1,1,1,1,2,2,2,2,東海,静岡県,静岡,d7d5688b6025c37a30a1df8c1251a238
ホテル,ホテル・旅館,54,13705,6300,2011-09-02 12:00:00,2011-09-04 12:00:00,2,2011-09-05,2012-01-31,148,1,1,1,1,1,1,1,1,1,東海,静岡県,静岡,b8c984e8bebd949597278e24e0bef2ab
ホテル,ホテル・旅館,50,32340,16170,2011-08-10 12:00:00,2011-08-13 12:00:00,3,2011-09-01,2011-10-31,60,1,1,1,1,1,2,1,1,2,関東,神奈川県,川崎・湘南・箱根他,cc18fa0db722ae806b216c107ef7a0bf
旅館,ホテル・旅館,50,10000,5000,2011-09-05 12:00:00,2011-09-06 12:00:00,1,2011-09-07,2012-03-04,179,1,1,1,1,1,1,1,1,1,九州・沖縄,熊本県,熊本,cad42b17e9d2c9f5a8dea0980d28d23d
ロッジ,ホテル・旅館,50,11000,5500,2011-08-30 12:00:00,2011-08-31 12:00:00,1,2011-09-01,2011-11-30,90,1,1,1,1,1,0,1,1,0,中国,島根県,島根,97b406898bb3bbea2c63ffb12af70ce4
グルメ,グルメ,50,2500,1250,2011-09-01 12:00:00,2011-09-04 12:00:00,3,2011-09-05,2011-12-08,94,1,1,1,1,2,2,0,0,0,九州・沖縄,福岡県,福岡,0a5ab4305fa51eedd3777c717c49090f
リラクゼーション,リラクゼーション,50,3800,1900,2011-09-12 12:00:00,2011-09-15 12:00:00,3,2011-09-16,2011-12-16,91,0,1,1,1,1,1,1,1,1,関東,栃木県,栃木,3221d37952f831df75a7619212d91774
グルメ,グルメ,50,5000,2500,2011-09-04 12:00:00,2011-09-07 12:00:00,3,2011-09-08,2012-02-28,173,1,1,1,1,1,1,1,1,1,東海,岐阜県,岐阜,3e652fc6dc32fc246ee2df64e374a4fc
グルメ,グルメ,50,2560,1280,2011-09-01 12:00:00,2011-09-04 12:00:00,3,2011-09-05,2012-02-29,177,1,1,1,1,1,1,1,1,1,東海,愛知県,愛知,9828522bea728c3bbf0d99fadcc3ae3a
ホテル,ホテル・旅館,50,28000,14000,2011-08-31 12:00:00,2011-09-02 12:00:00,2,2011-09-03,2012-02-29,179,1,1,1,1,1,2,1,1,2,四国,高知県,高知,4f49232a4609b66d1eeb12611acd23d2
グルメ,グルメ,50,5000,2480,2011-08-09 12:00:00,2011-08-12 12:00:00,3,2011-08-13,2012-01-14,154,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,d9985f4891624083de9d5a0ca2d897a4
ホテル,ホテル・旅館,50,47300,23600,2011-08-30 12:00:00,2011-09-01 12:00:00,2,2011-09-02,2011-10-30,58,1,1,1,1,1,2,1,1,2,関西,兵庫県,兵庫,0a7dee46d18d688c41726fc6fd89fb9f
エステ,エステ,70,9922,2900,2011-08-09 12:00:00,2011-08-12 12:00:00,3,2011-08-13,2012-02-08,179,1,1,1,1,1,1,1,1,1,関西,兵庫県,兵庫,50daa9ba4788d99618f58b7ecee029ee
旅館,ホテル・旅館,50,28350,14000,2011-09-03 12:00:00,2011-09-06 12:00:00,3,2011-09-07,2012-03-04,179,1,1,1,1,1,2,1,1,2,東海,三重県,三重,458c285b52993e7967a09b7b15e7465e
その他,その他のクーポン,64,13400,4725,2011-09-04 12:00:00,2011-09-06 12:00:00,2,2011-09-07,2012-01-31,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,北海道,北海道,北海道,6ad800300d61652410ff8b7e44218ebd
宅配,宅配,84,12800,1980,2011-08-30 12:00:00,2011-09-01 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,池袋・神楽坂・赤羽,e9df79004b0b41c7275189577c64cb43
ホテル,ホテル・旅館,50,27600,13800,2011-09-06 12:00:00,2011-09-08 12:00:00,2,2011-09-09,2012-03-06,179,1,1,1,1,1,1,1,1,1,九州・沖縄,沖縄県,沖縄,2984874b195ef9f4fea96b4d25f2ead6
グルメ,グルメ,50,6000,3000,2011-09-04 12:00:00,2011-09-07 12:00:00,3,2011-09-09,2012-03-06,179,1,1,1,1,1,1,1,1,1,九州・沖縄,福岡県,福岡,0218aa6ba2490ac382c3e713010eeec2
レッスン,レッスン,51,20000,9800,2011-08-30 12:00:00,2011-09-02 12:00:00,3,2011-09-04,2011-12-18,105,0,1,0,0,0,0,1,0,0,関東,東京都,恵比寿・目黒・品川,2711a2252b7fa21b87d38297ae91a1a5
レジャー,レジャー,50,6600,3300,2011-09-04 12:00:00,2011-09-07 12:00:00,3,2011-09-08,2012-02-04,149,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,61154fab1ce67368113cb08a7a6f3062
グルメ,グルメ,54,3300,1500,2011-08-31 12:00:00,2011-09-04 12:00:00,4,2011-09-09,2012-03-04,177,0,1,1,1,1,1,1,1,1,九州・沖縄,福岡県,福岡,83031c254e5edb360df55fa1e4f2925d
ホテル,ホテル・旅館,72,25455,7000,2011-09-01 12:00:00,2011-09-03 12:00:00,2,2011-09-04,2012-01-31,149,1,1,1,1,1,1,1,1,1,東海,愛知県,愛知,62aeb7a1bd584bdb014e8b2227f82bd0
ホテル,ホテル・旅館,50,20000,10000,2011-09-05 12:00:00,2011-09-07 12:00:00,2,2011-09-19,2011-12-21,93,1,1,1,1,0,0,1,1,0,北海道,北海道,北海道,86a92d339178f45907e724c123f45214
ホテル,ホテル・旅館,68,18500,5850,2011-09-04 12:00:00,2011-09-06 12:00:00,2,2011-09-07,2012-02-03,149,1,1,1,1,1,1,1,1,1,東海,岐阜県,岐阜,dc22c0d6c49f5937415e294483435915
ヘアサロン,ヘアサロン,74,7700,1980,2011-09-07 12:00:00,2011-09-10 12:00:00,3,2011-09-11,2011-12-31,111,1,1,1,1,1,1,1,1,1,関東,神奈川県,川崎・湘南・箱根他,9c191dc1d0f1d3396fa03d5c19d9ab18
宅配,宅配,55,2220,980,2011-08-30 12:00:00,2011-09-01 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,兵庫県,兵庫,c8a947bc32c2295dc6adf84d01b7ff44
宅配,宅配,60,2520,990,2011-09-05 12:00:00,2011-09-07 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,兵庫県,兵庫,6c3fd2ea8fb939304472240d36250ec4
宅配,宅配,50,5480,2740,2011-09-01 12:00:00,2011-09-03 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,兵庫県,兵庫,932865963bfcb6fc053e1f8033e04d35
宅配,宅配,50,4000,1990,2011-08-31 12:00:00,2011-09-02 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,兵庫県,兵庫,5501dd1d9c782fb459e85146eef1688c
グルメ,グルメ,55,2260,1000,2011-09-11 12:00:00,2011-09-14 12:00:00,3,2011-09-15,2012-03-12,179,1,1,1,1,1,1,0,0,1,関西,大阪府,ミナミ他,4347decb2d82319200a8258c02a4fb5f
宅配,宅配,65,2860,980,2011-09-06 12:00:00,2011-09-09 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,兵庫県,兵庫,c19cd09666867e305c007a370ea86f8a
旅館,ホテル・旅館,53,21000,9800,2011-09-01 12:00:00,2011-09-04 12:00:00,3,2011-09-05,2012-02-29,177,1,1,1,1,1,2,1,1,2,九州・沖縄,熊本県,熊本,2ef43b7b62764f9975930787ed50d174
宅配,宅配,50,4200,2100,2011-08-30 12:00:00,2011-09-01 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,兵庫県,兵庫,2b3c2c710670368ce7f8f27ea2abf483
宅配,宅配,50,5800,2900,2011-09-01 12:00:00,2011-09-03 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,兵庫県,兵庫,5be68ec74c7a4aa7bca6a9dcdf7cd67e
宅配,宅配,50,3954,1960,2011-09-05 12:00:00,2011-09-07 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,兵庫県,兵庫,39b2f557f3edf8de3169d0d2545e0fb2
グルメ,グルメ,50,6000,3000,2011-09-01 12:00:00,2011-09-07 12:00:00,6,2011-09-10,2012-02-29,172,1,1,1,1,1,1,0,1,1,北信越,新潟県,新潟,2c7280c87f81296d4965e35f9a7e3a76
その他,その他のクーポン,71,7000,1980,2011-09-01 12:00:00,2011-09-03 12:00:00,2,2011-09-05,2011-12-05,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,兵庫県,兵庫,4316444c4247daa60d1e9989aa09eb4b
レジャー,レジャー,60,1500,600,2011-08-30 12:00:00,2011-09-02 12:00:00,3,2011-09-03,2011-12-30,118,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,93fce94206e945266cba3fd55faae841
宅配,宅配,51,2640,1280,2011-08-31 12:00:00,2011-09-02 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,大阪府,ミナミ他,0e578c46bc4d445aa534d7725ad2904c
宅配,宅配,51,2640,1280,2011-09-02 12:00:00,2011-09-05 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,大阪府,ミナミ他,fa6c9b9152cfbfb0318e1c24b11d7323
グルメ,グルメ,50,5613,2800,2011-09-23 12:00:00,2011-09-26 12:00:00,3,2011-09-27,2012-03-24,179,1,1,1,1,1,1,1,1,1,関西,大阪府,ミナミ他,1b143a6374165e11d8a8138bad2e6818
グルメ,グルメ,51,5768,2800,2011-09-18 12:00:00,2011-09-21 12:00:00,3,2011-09-22,2012-03-19,179,1,1,1,1,2,1,1,1,1,関西,大阪府,キタ,1103c67a7a0577e1f3c9b3cb88c4b5c0
グルメ,グルメ,53,10725,5000,2011-09-13 12:00:00,2011-09-16 12:00:00,3,2011-09-17,2012-02-01,137,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,3380703c78d98a5c9d489aba65ed3d33
グルメ,グルメ,58,4750,1980,2011-09-11 12:00:00,2011-09-13 12:00:00,2,2011-09-14,2012-03-11,179,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,8fa9a9de53e5d10380596735aae9495d
グルメ,グルメ,55,4000,1800,2011-09-02 12:00:00,2011-09-05 12:00:00,3,2011-09-06,2012-03-03,179,1,1,1,1,1,1,0,0,1,関東,東京都,恵比寿・目黒・品川,a71171613cca3a19255f0caf8c014db7
旅館,ホテル・旅館,50,4950,2475,2011-08-30 12:00:00,2011-09-02 12:00:00,3,2011-09-03,2012-02-28,178,1,1,1,1,1,2,1,1,2,東海,三重県,三重,10d0d6d71817e4c4cc1ebfc397a6618e
ホテル,ホテル・旅館,50,9000,4500,2011-09-05 12:00:00,2011-09-06 12:00:00,1,2011-09-07,2011-11-30,84,1,1,1,1,1,1,1,1,1,東海,愛知県,愛知,e80130ef4d06d2fcd6daf47442337018
ゲストハウス,ホテル・旅館,50,4200,2100,2011-08-31 12:00:00,2011-09-01 12:00:00,1,2011-09-02,2011-10-31,59,1,1,1,1,1,2,0,1,2,九州・沖縄,福岡県,福岡,b5328e26af82f3b1a7a7948d8f5d6b7b
ホテル,ホテル・旅館,60,19800,7800,2011-08-30 12:00:00,2011-09-01 12:00:00,2,2011-09-02,2011-11-30,89,1,1,1,1,1,1,1,1,1,東海,愛知県,愛知,0994031a9d1331fea7a42f8079d0e09f
ホテル,ホテル・旅館,66,13340,4500,2011-09-02 12:00:00,2011-09-03 12:00:00,1,2011-09-04,2012-01-15,133,1,1,1,1,1,1,1,1,1,東海,愛知県,愛知,1b196dd80e3d948042a68e027a48babb
旅館,ホテル・旅館,50,25000,12500,2011-08-31 12:00:00,2011-09-01 12:00:00,1,2011-09-02,2011-10-30,58,1,1,1,1,2,2,2,2,2,東海,愛知県,愛知,d62a32a6e38aea40d2a76316ead75a22
旅館,ホテル・旅館,50,11800,5900,2011-09-02 12:00:00,2011-09-03 12:00:00,1,2011-09-04,2012-03-01,179,1,1,1,1,1,0,1,1,0,九州・沖縄,大分県,大分,b4553342c1247654ac10f48f84743fb8
グルメ,グルメ,50,6000,3000,2011-08-30 12:00:00,2011-09-02 12:00:00,3,2011-09-05,2011-12-05,91,1,1,1,1,1,1,1,1,1,関東,埼玉県,埼玉,b4ee01eae835536eae1ba31500db5b64
旅館,ホテル・旅館,50,1300,650,2011-08-30 12:00:00,2011-08-31 12:00:00,1,2011-09-01,2011-10-31,60,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,06c5cfa74f79a6a552e91c41cd623392
旅館,ホテル・旅館,50,16800,8400,2011-08-30 12:00:00,2011-08-31 12:00:00,1,2011-09-01,2011-12-27,117,1,1,1,1,1,0,1,1,0,四国,香川県,香川,7de7dd423f63c5b8749e01d60264e82e
宅配,宅配,50,2570,1285,2011-09-05 12:00:00,2011-09-07 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,大阪府,ミナミ他,3b1f81d9e63c2eeaeb8cb2693077fce2
宅配,宅配,50,5880,2940,2011-09-09 12:00:00,2011-09-11 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,大阪府,ミナミ他,1f3ef7bef825cbacd4d1218ac22464c9
ヘアサロン,ヘアサロン,70,8085,2400,2011-09-08 12:00:00,2011-09-11 12:00:00,3,2011-09-13,2011-12-11,89,2,1,1,1,1,1,1,1,1,東北,宮城県,宮城,ba7dcc1b8d7f9288e68966579d92aa1e
ギフトカード,ギフトカード,96,2500,100,2011-09-03 12:00:00,2011-09-06 12:00:00,3,2011-09-08,2011-09-17,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,0b33a68dec051d4be0b8e1b87c1b8394
エステ,エステ,73,14400,3800,2011-09-13 12:00:00,2011-09-15 12:00:00,2,2011-09-16,2012-03-13,179,1,1,1,1,1,1,0,0,1,東海,愛知県,愛知,12c48bd97c62ba94fde4ac6e63b2df93
レジャー,レジャー,50,4500,2250,2011-09-08 12:00:00,2011-09-09 12:00:00,1,2011-09-10,2012-02-28,171,1,1,2,0,1,2,2,2,2,東北,岩手県,岩手,2f202d151f9089a2251ae3942e786f0f
グルメ,グルメ,63,269500,98000,2011-09-07 12:00:00,2011-09-10 12:00:00,3,2011-09-14,2012-03-10,178,1,1,1,1,1,1,1,1,1,関東,東京都,赤坂・六本木・麻布,8c4004904b3116d2ead1cde1e156e7c5
ギフトカード,ギフトカード,50,7000,3500,2011-09-05 12:00:00,2011-09-07 12:00:00,2,2011-09-08,2011-09-21,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,大阪府,ミナミ他,7b06878d65cf4a497db58802da507f5d
グルメ,グルメ,50,3000,1500,2011-09-12 12:00:00,2011-09-14 12:00:00,2,2011-09-15,2012-03-10,177,1,1,1,1,0,1,0,1,0,中国,広島県,広島,6a3ffa465a11c511c4c7198f96a1ab09
ホテル,ホテル・旅館,50,13200,6600,2011-09-01 12:00:00,2011-09-02 12:00:00,1,2011-09-04,2012-02-29,178,1,1,1,1,1,0,1,1,0,関西,大阪府,ミナミ他,b9b77a55a7e3d9a2bfb18a0617c5a176
ホテル,ホテル・旅館,50,15800,7900,2011-09-05 12:00:00,2011-09-07 12:00:00,2,2011-09-08,2012-02-29,174,1,1,1,1,1,1,1,1,1,関西,大阪府,ミナミ他,4477ab41afec10b4e2480c342e52cf0d
その他,その他のクーポン,74,3835,980,2011-09-05 12:00:00,2011-09-07 12:00:00,2,2011-09-08,2011-12-06,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,大阪府,ミナミ他,8e0c1fdc4a291e8fa16aa63c7f9ce4c5
宅配,宅配,84,12000,1900,2011-08-16 12:00:00,2011-08-18 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,新宿・高田馬場・中野・吉祥寺,03be96b15fb047401174fc2766a86151
レジャー,レジャー,50,1500,750,2011-08-31 12:00:00,2011-09-01 12:00:00,1,2011-09-02,2011-10-31,59,1,1,1,1,1,0,1,1,0,北信越,新潟県,新潟,4f3ee61529acda348e27c1ef9365baa7
ホテル,ホテル・旅館,50,16600,8300,2011-09-01 12:00:00,2011-09-03 12:00:00,2,2011-09-04,2011-12-29,116,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,5535fa84755a4038195779f58bff2dc6
ヘアサロン,ヘアサロン,76,25200,5800,2011-09-12 12:00:00,2011-09-15 12:00:00,3,2011-09-16,2011-12-11,86,1,1,1,1,1,1,1,1,1,関東,東京都,池袋・神楽坂・赤羽,ee60022db6f8e5e94ca39c93b559d8f9
ホテル,ホテル・旅館,50,30400,15000,2011-08-30 12:00:00,2011-09-02 12:00:00,3,2011-09-03,2012-02-29,179,1,1,1,1,1,2,1,1,1,北信越,長野県,長野,6eda12c08a17c8ba566a4a9da1b598ea
ホテル,ホテル・旅館,59,23400,9500,2011-08-31 12:00:00,2011-09-03 12:00:00,3,2011-09-04,2012-01-31,149,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,567da50c7150629622589035a6abf329
グルメ,グルメ,50,5500,2750,2011-09-06 12:00:00,2011-09-08 12:00:00,2,2011-09-11,2012-02-09,151,0,1,1,1,0,0,1,1,0,中国,広島県,広島,e740ec1df7b2c46ea0a30338d7c8fb71
旅館,ホテル・旅館,50,5700,2850,2011-08-30 12:00:00,2011-09-02 12:00:00,3,2011-09-03,2012-02-29,179,1,1,1,1,1,1,1,1,1,九州・沖縄,熊本県,熊本,456c141f8b0763a41654b9985c9796d0
グルメ,グルメ,50,5000,2500,2011-09-08 12:00:00,2011-09-10 12:00:00,2,2011-09-12,2012-02-29,170,1,1,1,1,0,0,0,1,0,中国,広島県,広島,3c548e63586be732220d3ddac725b204
旅館,ホテル・旅館,50,40000,19800,2011-09-03 12:00:00,2011-09-06 12:00:00,3,2011-09-07,2011-11-30,84,1,1,1,1,1,2,1,1,2,四国,愛媛県,愛媛,b768f40f0c5db4add4fba7d47e52fafe
レッスン,レッスン,75,6000,1500,2011-09-03 12:00:00,2011-09-06 12:00:00,3,2011-09-07,2011-10-29,52,0,0,1,1,0,1,0,0,0,東海,愛知県,愛知,e82574ddac1573835bf9ff2a6e847bdd
レジャー,レジャー,50,4800,2400,2011-08-30 12:00:00,2011-09-01 12:00:00,2,2011-09-02,2011-11-30,89,1,1,1,1,1,2,2,2,1,東北,福島県,福島,cf7684843850017bf826bc40151ffa07
レッスン,レッスン,75,39800,9800,2011-08-30 12:00:00,2011-09-02 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,渋谷・青山・自由が丘,bdced88453001225c86a3f4f2af79079
ネイル・アイ,ネイル・アイ,52,5000,2400,2011-09-15 12:00:00,2011-09-18 12:00:00,3,2011-09-19,2011-11-30,72,1,1,1,1,1,1,0,1,1,東海,愛知県,愛知,e08b91dbbcd18c0fcf8cba767340e907
旅館,ホテル・旅館,52,21000,10000,2011-08-30 12:00:00,2011-08-31 12:00:00,1,2011-09-01,2011-12-28,118,1,1,1,1,1,2,1,1,0,九州・沖縄,大分県,大分,4b6f54fedb10f314f194c84def40fd3f
ヘアサロン,ヘアサロン,76,11340,2630,2011-09-18 12:00:00,2011-09-20 12:00:00,2,2011-09-21,2012-03-18,179,1,1,1,1,1,1,1,1,1,関西,兵庫県,兵庫,9e032e426d755165c46c78b0dd0ea20f
レジャー,レジャー,50,350,175,2011-09-05 12:00:00,2011-09-06 12:00:00,1,2011-09-07,2012-02-29,175,1,1,1,1,1,1,1,1,1,中国,島根県,島根,dc964f5bc69002455193488b443c6735
ホテル,ホテル・旅館,53,43115,20000,2011-08-31 12:00:00,2011-09-03 12:00:00,3,2011-09-04,2011-12-09,96,1,1,1,1,1,2,1,1,2,九州・沖縄,長崎県,長崎,dcff2059bdb452083332d3d95653e7c7
グルメ,グルメ,50,2950,1450,2011-09-06 12:00:00,2011-09-09 12:00:00,3,2011-09-10,2012-03-07,179,1,1,1,1,1,1,1,1,1,関西,兵庫県,兵庫,ae46a149d87a690d4e5435b62736c608
宅配,宅配,56,4600,1980,2011-08-31 12:00:00,2011-09-02 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,北海道,北海道,北海道,eb89d1224ccfe6aafbafbf79f87765b5
グルメ,グルメ,63,269500,98000,2011-09-22 12:00:00,2011-09-25 12:00:00,3,2011-09-28,2012-03-25,179,1,1,1,1,1,1,1,1,1,関東,東京都,赤坂・六本木・麻布,f9bba17971088238360e7cb0ae508ba7
旅館,ホテル・旅館,50,18150,8980,2011-08-31 12:00:00,2011-09-02 12:00:00,2,2011-09-03,2011-10-31,58,1,1,1,1,1,2,1,2,2,関東,東京都,立川・町田・八王子他,91318a85bd1d88ee65221c78a5868543
ホテル,ホテル・旅館,50,13000,6500,2011-08-31 12:00:00,2011-09-02 12:00:00,2,2011-09-03,2011-10-31,58,1,1,1,1,1,2,1,1,2,九州・沖縄,鹿児島県,鹿児島,53cd36549b6c3c6f69fc3d1883f9d36e
レジャー,レジャー,50,7675,3800,2011-09-01 12:00:00,2011-09-02 12:00:00,1,2011-09-03,2011-10-31,58,1,1,1,1,1,2,2,2,1,関東,東京都,立川・町田・八王子他,1e412d5e76f3e863ed683f9486b3433d
ホテル,ホテル・旅館,50,3600,1800,2011-08-31 12:00:00,2011-09-01 12:00:00,1,2011-09-02,2011-11-30,89,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,7c0f10ae4d393ee125c45ea8b2805068
ホテル,ホテル・旅館,50,32000,16000,2011-08-31 12:00:00,2011-09-03 12:00:00,3,2011-09-04,2012-03-01,179,1,1,1,1,1,0,1,1,0,四国,愛媛県,愛媛,73e6782d8cf52277291e7d619e5cc703
リラクゼーション,リラクゼーション,53,9600,4500,2011-09-07 12:00:00,2011-09-09 12:00:00,2,2011-09-12,2011-12-21,100,1,1,1,0,1,1,0,0,0,関西,大阪府,キタ,9e60df9576a579016369233aa667c7b9
